t,pwr
55.7,453.05
55.8,453.0403
55.9,453.04960396039604
56.0,453.05
56.1,453.0692
56.2,453.07
56.3,453.0892
56.4,453.1092
56.5,453.13879999999995
56.6,453.14
56.7,453.14
56.8,453.14
56.9,453.14
57.0,453.11150000000004
57.1,453.08149999999995
57.2,453.10849999999994
57.3,453.12881188118814
57.4,453.1488
57.5,453.15
57.6,453.16880000000003
57.7,453.16999999999996
57.8,453.16999999999996
57.9,453.16999999999996
58.0,453.1512
58.1,453.13138613861383
58.2,453.1114
58.3,453.08209999999997
58.4,453.12649999999996
58.5,453.1486
58.6,453.18719999999996
58.7,453.1528
58.8,453.15
58.9,453.16841584158414
59.0,453.1884
59.1,453.19
59.2,453.1716
59.3,453.13319999999993
59.4,453.084
59.5,453.08
59.6,453.08
59.7,453.0618
59.8,453.0236
59.9,453.24749999999995
60.0,453.3064
60.1,453.33729999999997
60.2,453.3304495049505
60.3,453.3119702970297
60.4,453.29200000000003
60.5,453.281
60.6,453.19
60.7,453.099
60.8,453.081
60.9,453.152
61.0,453.1243564356436
61.1,453.12
61.2,453.0933
61.3,453.07219999999995
61.4,453.07
61.5,453.1322999999999
61.6,453.1934
61.7,453.19118811881185
61.8,453.19
61.9,453.2076
62.0,453.22759999999994
62.1,453.274
62.2,453.2272
62.3,453.1672
62.4,453.1072
62.5,453.05643564356444
62.6,453.0326
62.7,452.99520000000007
62.8,452.9204
62.9,452.90999999999997
63.0,452.8665000000001
63.1,452.89480000000003
63.2,452.88277227722773
63.3,452.84559999999993
63.4,452.89160000000004
63.5,452.8914
63.6,452.94160000000005
63.7,452.83820000000014
63.8,452.78559999999993
63.9,452.78
64.0,452.77148514851484
64.1,452.73599999999993
64.2,452.67900000000003
64.3,452.687
64.4,452.73249999999996
64.5,452.74
64.6,452.74
64.7,452.74
64.8,452.73159999999996
64.9,452.73
65.0,452.7468
65.1,452.75
65.2,452.75
65.3,452.74159999999995
65.4,452.74839999999995
65.5,452.7334
65.6,452.7134
65.7,452.71
65.8,452.67679999999996
65.9,452.6866
66.0,452.59040000000005
66.1,452.57
66.2,452.55356435643563
66.3,452.55
66.4,452.55
66.5,452.5172
66.6,452.52639999999997
66.7,452.4234000000001
66.8,452.4162376237624
66.9,452.4038
67.0,452.4
67.1,452.44050000000004
67.2,452.45
67.3,452.45
67.4,452.4338
67.5,452.4624
67.6,452.4619801980198
67.7,452.548
67.8,452.538
67.9,452.562
68.0,452.578
68.1,452.532
68.2,452.512
68.3,452.51
68.4,452.5495
68.5,452.53630000000004
68.6,452.53
68.7,452.5537
68.8,452.5758
68.9,452.58
69.0,452.53306930693077
69.1,452.5512
69.2,452.6224
69.3,452.6244
69.4,452.5732
69.5,452.5522
69.6,452.5422
69.7,452.3999861386139
69.8,452.3523
69.9,452.32689999999997
70.0,452.3431
70.1,452.4501000000001
70.2,452.4492000000001
70.3,452.4092
70.4,452.41540000000003
70.5,452.42
70.6,452.3667999999999
70.7,452.3879999999999
70.8,452.4152
70.9,452.42
71.0,452.38200000000006
71.1,452.3928
71.2,452.4601980198019
71.3,452.44999999999993
71.4,452.44
71.5,452.4175
71.6,452.4625000000001
71.7,452.48
71.8,452.44999999999993
71.9,452.44
72.0,452.44
72.1,452.4548
72.2,452.4082000000001
72.3,452.4048
72.4,452.447
72.5,452.47479999999996
72.6,452.4652
72.7,452.4453465346535
72.8,452.4838000000001
72.9,452.48539999999997
73.0,452.48
73.1,452.45079999999996
73.2,452.37430000000006
73.3,452.35
73.4,452.3062
73.5,452.29
73.6,452.29
73.7,452.3188
73.8,452.3012
73.9,452.29
74.0,452.3044
74.1,452.32439999999997
74.2,452.2444554455446
74.3,452.1816
74.4,452.1132
74.5,452.09000000000003
74.6,452.09000000000003
74.7,452.0545
74.8,452.07514851485155
74.9,452.09000000000003
75.0,452.05500000000006
75.1,452.04
75.2,452.019
75.3,452.0723762376238
75.4,452.12760000000003
75.5,452.12620000000004
75.6,452.1545
75.7,452.1493
75.8,452.14
75.9,452.0848
76.0,452.07366336633663
76.1,452.0664
76.2,452.03960000000006
76.3,452.064
76.4,452.11400000000003
76.5,452.13
76.6,452.1572
76.7,452.1363366336634
76.8,452.10659999999996
76.9,452.1469000000001
77.0,452.1566
77.1,452.12989999999996
77.2,452.1267
77.3,452.16350000000006
77.4,452.1335643564357
77.5,452.11
77.6,452.1232
77.7,452.1102
77.8,452.1132
77.9,452.1794
78.0,452.21000000000004
78.1,452.23640000000006
78.2,452.289207920792
78.3,452.32300000000004
78.4,452.304
78.5,452.28999999999996
78.6,452.28999999999996
78.7,452.23150000000004
78.8,452.2
78.9,452.2257425742574
79.0,452.21440000000007
79.1,452.1872
79.2,452.1928
79.3,452.1423999999999
79.4,452.0908
79.5,452.1056
79.6,452.10732673267324
79.7,452.0874
79.8,452.1052000000001
79.9,452.12
80.0,452.0948
80.1,452.0926
80.2,452.06850000000003
80.3,452.0121999999999
80.4,451.96504950495046
80.5,451.95
80.6,451.919
80.7,451.9124
80.8,451.951
80.9,451.939
81.0,451.95099999999996
81.1,451.99455445544555
81.2,451.9551
81.3,451.95050000000003
81.4,451.89680000000004
81.5,451.79510000000005
81.6,451.7722
81.7,451.84709999999995
81.8,451.89
81.9,451.8779207920792
82.0,451.81600000000014
82.1,451.726
82.2,451.828
82.3,451.944
82.4,451.972
82.5,452.1359999999996
82.6,452.2221782178218
82.7,452.2041
82.8,452.2354
82.9,452.19509999999997
83.0,452.13230000000004
83.1,452.1082
83.2,452.02919999999995
83.3,451.98
83.4,451.9568
83.5,451.9284
83.6,451.89099999999996
83.7,451.85277227722776
83.8,451.8058
83.9,451.78
84.0,451.78
84.1,451.78
84.2,451.7687128712871
84.3,451.76
84.4,451.732
84.5,451.71000000000004
84.6,451.71000000000004
84.7,451.682
84.8,451.6378217821782
84.9,451.62
85.0,451.62
85.1,451.62
85.2,451.55400000000003
85.3,451.5
85.4,451.5
85.5,451.5
85.6,451.5
85.7,451.5054
85.8,451.51
85.9,451.51
86.0,451.51
86.1,451.51
86.2,451.51
86.3,451.51
86.4,451.51
86.5,451.51
86.6,451.51
86.7,451.51
86.8,451.51
86.9,451.51
87.0,451.51
87.1,451.51
87.2,451.57629999999995
87.3,451.64
87.4,451.64
87.5,451.64
87.6,451.64
87.7,451.64
87.8,451.64
87.9,451.64
88.0,451.64
88.1,451.64
88.2,451.64
88.3,451.64
88.4,451.64
88.5,451.64
88.6,451.64
88.7,451.64
88.8,451.64
88.9,451.64
89.0,451.64
89.1,451.64
89.2,451.58240000000006
89.3,451.52
89.4,451.46239999999995
89.5,451.4
89.6,451.4
89.7,451.41409999999996
89.8,451.3735999999999
89.9,451.31
90.0,451.31
90.1,451.31
90.2,451.31
