t,pwr
55.0,682.9449999999999
55.1,669.4050000001265
55.2,616.8491089108918
55.3,681.0833999998895
55.4,688.0894999999738
55.5,600.5890999999867
55.6,600.7879999999458
55.7,598.6113999999845
55.8,575.7179999999786
55.9,650.9074000000292
56.0,679.0799999999826
56.1,626.6508920792327
56.2,646.5939643564592
56.3,681.0984000000024
56.4,634.9915999999581
56.5,624.3772000000353
56.6,665.3163999999992
56.7,703.2308000000353
56.8,706.8864000000488
56.9,636.4891999999711
57.0,646.1280000000405
57.1,692.8449504950491
57.2,646.1712999999316
57.3,622.6229999999757
57.4,689.6919000000489
57.5,677.1392000000416
57.6,603.7810000000552
57.7,633.65900000007
57.8,709.1506999999826
57.9,734.1408000000018
58.0,714.3853465346656
58.1,721.8567999999057
58.2,730.5249999999434
58.3,713.865599999995
58.4,734.4600000000014
58.5,763.1873999999917
58.6,883.2219999997412
58.7,834.430399999701
58.8,692.7983999999893
58.9,737.3563663366391
59.0,748.7170247524773
59.1,738.8855000000509
59.2,720.4500000000016
59.3,705.6570000000565
59.4,708.9900000000775
59.5,745.4199999999997
59.6,746.3454999999943
59.7,752.1905000000008
59.8,731.4485841584776
59.9,727.3926772277946
60.0,595.3435999998641
60.1,493.72559999977767
60.2,643.3340000000105
60.3,655.635600000008
60.4,675.3832000000764
60.5,735.0256000000234
60.6,766.4548000000094
60.7,761.7700000000009
60.8,764.2416831683149
60.9,747.2732999999738
61.0,734.6746999999814
61.1,737.2526000000206
61.2,735.456900000022
61.3,756.1594999999995
61.4,753.5199999999958
61.5,600.5995000002363
61.6,497.0188999998511
61.7,629.9887128713015
61.8,694.307799999943
61.9,746.3347999999572
62.0,728.4427999999882
62.1,729.2298000000154
62.2,738.4026000000592
62.3,778.3557999999998
62.4,780.7358000000044
62.5,777.5736000000065
62.6,748.8530990099632
62.7,735.1497326732626
62.8,734.2980000000123
62.9,730.7412000000772
63.0,772.2344999999997
63.1,774.7832999999952
63.2,779.6430999999986
63.3,750.1988000000183
63.4,739.1811000000988
63.5,706.6254000000471
63.6,646.0290099008313
63.7,685.554
63.8,608.966
63.9,642.8480000001192
64.0,670.108
64.1,602.3120000000682
64.2,589.804
64.3,682.832
64.4,691.9199999998045
64.5,609.8370297029712
64.6,660.2984999999247
64.7,693.3947999999787
64.8,607.253500000049
64.9,591.5868000000173
65.0,680.4715000000248
65.1,690.2888000000956
65.2,606.4661000000027
65.3,668.0757999999082
65.4,709.8927980197672
65.5,610.7970851484783
65.6,592.7345999999657
65.7,680.8468000000435
65.8,685.8732000000582
65.9,603.439200000007
66.0,673.5220000000725
66.1,724.9032000000511
66.2,615.1329999999613
66.3,597.7863999999619
66.4,682.9611881188507
66.5,678.3881000000215
66.6,600.6682999999688
66.7,671.3368000001076
66.8,725.4249000000194
66.9,617.0476999999422
67.0,600.1119999999843
67.1,673.5149999999514
67.2,638.1327999998994
67.3,575.7371287128657
67.4,619.2355999999763
67.5,650.3024000000121
67.6,734.4868000000025
67.7,701.9843999999209
67.8,621.2847999999937
67.9,603.3532000000672
68.0,685.8992000000089
68.1,702.170800000176
68.2,620.0466732673283
68.3,654.1144851484038
68.4,692.4629999999233
68.5,650.5545000000019
68.6,652.9935000000037
68.7,682.6265000000309
68.8,699.0760000001378
68.9,622.3140000000067
69.0,652.3880000000256
69.1,677.7500841584867
69.2,608.8716217821352
69.3,585.7119999999338
69.4,666.7808000001324
69.5,686.2175999999223
69.6,604.725399999986
69.7,654.9092000000697
69.8,700.7738000000854
69.9,614.0483999999008
70.0,657.0954000001583
70.1,737.2900000002365
70.2,611.2181000001638
70.3,740.0356000000031
70.4,684.2022999998657
70.5,599.8842999999531
70.6,677.6395999999345
70.7,696.4801999998839
70.8,608.80789999999
70.9,663.4900000001144
71.0,721.0414851485766
71.1,626.2636000000364
71.2,598.9220000000923
71.3,680.363599999966
71.4,688.0247999998528
71.5,603.37919999999
71.6,665.9255999999324
71.7,730.6271999998761
71.8,627.7720000000364
71.9,603.7765504951536
72.0,679.4736287128582
72.1,661.0207000001259
72.2,582.1719999999896
72.3,653.4881999999711
72.4,707.7992999998552
72.5,610.6390000000167
72.6,589.2128999999128
72.7,655.7522999999985
72.8,628.1311000000235
72.9,588.6328712872738
73.0,659.908
73.1,633.8900000000575
73.2,597.4639999999999
73.3,651.0
73.4,675.1420000001177
73.5,692.505
73.6,612.4059999999996
73.7,657.068
73.8,727.1210891089784
73.9,624.0923999999811
74.0,592.0897000000214
74.1,680.947599999967
74.2,696.6789999999698
74.3,607.9865999999915
74.4,665.7109000000344
74.5,737.8987999999724
74.6,623.6687000000419
74.7,581.2377366336842
74.8,653.8608277227618
74.9,620.7255999999144
75.0,548.7656000001033
75.1,716.7111999999971
75.2,715.5227999999793
75.3,702.770399999987
75.4,745.0663999999852
75.5,721.4848
75.6,731.935999999993
75.7,749.8452306930519
75.8,794.9550000000177
75.9,915.548099999826
76.0,701.458799999993
76.1,652.3739999998437
76.2,734.1202000000254
76.3,753.138999999998
76.4,731.1847000000005
76.5,718.7617999999968
76.6,702.4529702969248
76.7,750.9623999999925
76.8,744.038799999999
76.9,746.6180000000171
77.0,749.2225999999862
77.1,720.5707999999815
77.2,671.706599999794
77.3,521.8166000000217
77.4,619.0892000001631
77.5,755.7857425742632
77.6,762.5275000000208
77.7,750.7300000000045
77.8,744.0950000000568
77.9,724.1350000000796
78.0,756.9749999999553
78.1,711.3649999999394
78.2,751.6425000000006
78.3,751.867500000003
78.4,750.5947524752495
78.5,745.6852000000275
78.6,736.1247999999491
78.7,727.6567999998259
78.8,588.8751999999134
78.9,660.3475999999969
79.0,652.5244000000189
79.1,666.7591999998865
79.2,765.0164000000116
79.3,760.7823445545089
79.4,719.93457227726
79.5,749.738199999982
79.6,769.8084000000006
79.7,770.2569000000053
79.8,775.0890999999972
79.9,764.6793999999367
80.0,718.7787000000009
80.1,718.3518999999983
80.2,733.646900000062
80.3,776.4626732673319
80.4,771.2322000000066
80.5,774.8738000000005
80.6,768.8238000000222
80.7,732.8516000000369
80.8,663.5930000000122
80.9,661.5502000001133
81.0,700.6948000000576
81.1,600.4502000000064
81.2,614.9357425742213
81.3,680.8887000000049
81.4,663.9514000000006
81.5,644.9168000000209
81.6,586.8424999999512
81.7,658.7069999999813
81.8,699.0076000000263
81.9,605.8107999999851
82.0,608.5106999999889
82.1,628.9321237624322
82.2,576.4444356435645
82.3,656.8599999999644
82.4,697.758
82.5,610.468
82.6,624.1479999999601
82.7,683.586
82.8,624.7120000000368
82.9,576.6419999999999
83.0,660.9429306930733
83.1,709.234866336659
83.2,608.8748999999999
83.3,625.2174999999821
83.4,684.5602999999865
83.5,621.0979999999818
83.6,572.5852999999827
83.7,660.521900000023
83.8,717.1935000000271
83.9,610.5258000000007
84.0,630.2768316831538
84.1,692.8278000001296
84.2,620.8771999999659
84.3,574.8738000000039
84.4,616.9231999999283
84.5,487.5636
84.6,513.6313999997367
84.7,632.3009999999999
84.8,629.0271999999992
84.9,628.2081188119195
85.0,688.246399999993
85.1,653.4904000001383
85.2,593.7169000000495
85.3,653.8394999999998
85.4,646.6359999999733
85.5,612.972899999998
85.6,621.0682999998727
85.7,684.9099999999897
85.8,657.7592079207666
85.9,597.825330693119
86.0,667.0432000000374
86.1,708.0460000001394
86.2,617.7471999999848
86.3,607.3679999998874
86.4,673.7579999999832
86.5,643.9431999999512
86.6,579.687199999907
86.7,647.9452000000375
86.8,689.8442574258739
86.9,604.6824999999918
87.0,610.785500000065
87.1,671.9995000000629
87.2,615.7484999999508
87.3,576.0904999999024
87.4,648.5024999999956
87.5,630.7294999999231
87.6,548.6679999999992
87.7,565.2483168317718
87.8,644.7054000000785
87.9,581.12700000008
88.0,646.7416000000014
88.1,639.6810000000372
88.2,607.1400000000193
88.3,640.4043999998872
88.4,733.5937999998997
88.5,640.2054000000713
88.6,584.526532673191
88.7,667.181640594141
88.8,732.8622
88.9,718.6425999998587
89.0,640.5596999999121
89.1,737.4764000000789
89.2,626.2894999998953
89.3,567.6772999999384
89.4,654.6646000000848
89.5,694.6683000000887
89.6,585.1338613861121
89.7,626.0983999999382
89.8,733.1316000000473
89.9,631.8659999998752
90.0,572.3915999999563
90.1,624.196800000199
90.2,405.9091999999148
90.3,592.751599999917
90.4,736.8323999997851
90.5,615.3616831683139
90.6,633.4077999999485
90.7,719.7255000000202
90.8,632.4849000000168
90.9,575.1646000001308
91.0,651.3146999999767
91.1,728.3920000000625
91.2,613.3032999999973
91.3,635.3476999999766
91.4,727.0972950495053
91.5,717.997099009918
91.6,634.849000000017
91.7,575.509
91.8,657.3809999999773
91.9,731.96
92.0,596.894
92.1,615.3619999999861
92.2,664.2429999999999
92.3,624.3429999999672
92.4,748.908316831682
92.5,703.0675000000067
92.6,730.6899000000001
92.7,736.5209000000007
92.8,739.6749000000001
92.9,739.123399999988
93.0,697.2815000000155
93.1,778.858800000005
93.2,943.1577999999201
93.3,625.5689108910902
93.4,657.670400000046
93.5,750.6075999999997
