t,pwr
2843.6,200.39383333334888
2843.7,207.81336206892792
2843.8,246.60239316248723
2843.9,279.2626086956476
2844.0,256.0058974358668
2844.1,225.72384615389203
2844.2,202.08936000005957
2844.3,211.93370689658352
2844.4,173.05436974793443
2844.5,89.94312000000019
2844.6,89.84677685950443
2844.7,89.7393388429753
2844.8,89.42426229508149
2844.9,89.23609756097567
2845.0,89.13190082644641
2845.1,89.00655737704919
2845.2,89.04754098360644
2845.3,88.89067796610152
2845.4,88.70750000000012
2845.5,88.63896551724125
2845.6,88.6524137931037
2845.7,88.5569491525429
2845.8,88.41288135593213
2845.9,88.55362068965512
2846.0,88.4173553719012
2846.1,82.92072463770516
2846.2,74.0366666666936
2846.3,69.89879310344818
2846.4,69.82017391304343
2846.5,69.76427350427343
2846.6,69.70260869565212
2846.7,69.74608695652172
2846.8,69.71300813008118
2846.9,69.50733333333329
2847.0,69.45365853658524
2847.1,69.57058823529404
2847.2,69.45666666666675
2847.3,69.40111111111108
2847.4,69.36377049180327
2847.5,69.35495726495725
2847.6,69.36960937499995
2847.7,69.37591666666674
2847.8,69.26758333333292
2847.9,69.22059322033898
2848.0,69.24289473684202
2848.1,69.20215517241408
2848.2,69.17739130434765
2848.3,69.19130434782595
2848.4,69.12779661016936
2848.5,69.24644067796591
2848.6,69.16848739495798
2848.7,69.09100840336144
2848.8,69.0850000000001
2848.9,69.03869565217377
2849.0,68.9606779661014
2849.1,69.13400000000014
2849.2,69.05900000000014
2849.3,67.78641025640954
2849.4,68.3302459016394
2849.5,68.93352941176485
2849.6,68.85830508474538
2849.7,68.99162790697693
2849.8,68.92186046511617
2849.9,67.9664957264963
2850.0,68.2570689655153
2850.1,68.8489473684206
2850.2,68.95
2850.3,68.93916666666654
2850.4,68.88214912280695
2850.5,68.82513157894736
2850.6,68.80457627118645
2850.7,68.72284552845545
2850.8,68.72603448275883
2850.9,68.74913385826754
2851.0,68.61227642276425
2851.1,68.64479674796746
2851.2,68.66435897435892
2851.3,68.74573913043493
2851.4,68.71627118644041
2851.5,68.65139130434787
2851.6,68.72605042016828
2851.7,68.6
2851.8,68.57391304347821
2851.9,68.62862068965521
2852.0,68.56813559322035
2852.1,68.5809565217389
2852.2,68.66068965517252
2852.3,68.64
2852.4,68.6415126050421
2852.5,68.66672268907566
2852.6,68.55774193548412
2852.7,68.54203389830492
2852.8,68.50519999999989
2852.9,68.42666666666666
2853.0,68.61
2853.1,68.57774193548384
2853.2,68.47193548387114
2853.3,68.34724137931018
2853.4,68.31840336134455
2853.5,68.4219685039371
2853.6,68.37472440944893
2853.7,68.33341463414648
2853.8,68.39504000000001
2853.9,68.39237288135602
2854.0,68.29068965517232
2854.1,68.36241379310363
2854.2,68.26758620689681
2854.3,68.34576271186455
